1295,783,"ORD_1295",2015-02-11,2015-03-30,41410,7
1296,210,"ORD_1296",2015-03-19,2015-05-21,33328,3
1297,999,"ORD_1297",2015-01-09,2015-06-02,34831,6
1298,409,"ORD_1298",2015-05-17,2015-05-25,46601,5
1299,772,"ORD_1299",2015-05-30,2015-06-05,52071,5
1300,709,"ORD_1300",2015-05-02,2015-05-17,16256,3
1301,347,"ORD_1301",2015-03-07,2015-06-22,12351,2
1302,205,"ORD_1302",2015-04-12,2015-06-29,16403,1
1303,934,"ORD_1303",2015-06-02,2015-06-29,95062,2
1304,791,"ORD_1304",2015-01-05,2015-04-19,67963,2
1305,513,"ORD_1305",2015-06-16,2015-06-19,10609,4
1306,680,"ORD_1306",2015-05-29,2015-06-29,43894,2
1307,232,"ORD_1307",2015-03-31,2015-05-22,4503,5
1308,228,"ORD_1308",2015-03-03,2015-04-04,71691,1
1309,434,"ORD_1309",2015-06-17,2015-06-26,95173,4
1310,512,"ORD_1310",2015-05-08,2015-05-26,51926,4
1311,863,"ORD_1311",2015-04-21,2015-05-04,63604,7
1312,830,"ORD_1312",2015-05-12,2015-06-27,16301,2
1313,744,"ORD_1313",2015-04-13,2015-06-26,69545,4
1314,788,"ORD_1314",2015-02-10,2015-06-03,72788,1
1315,88,"ORD_1315",2015-03-14,2015-04-19,18822,3
1316,745,"ORD_1316",2015-03-14,2015-06-05,58056,7
1317,659,"ORD_1317",2015-06-13,2015-06-16,26127,3
1318,791,"ORD_1318",2015-02-22,2015-03-17,84985,4
1319,966,"ORD_1319",2015-06-17,2015-06-27,95056,2
1320,901,"ORD_1320",2015-06-19,2015-06-27,54572,4
1321,802,"ORD_1321",2015-06-29,2015-06-30,75416,2
1322,872,"ORD_1322",2015-02-18,2015-04-24,35418,5
1323,21,"ORD_1323",2015-04-10,2015-06-01,9103,3
1324,442,"ORD_1324",2015-04-17,2015-05-02,63336,5
1325,568,"ORD_1325",2015-04-15,2015-06-13,61144,6
1326,330,"ORD_1326",2015-05-20,2015-05-20,41645,5
1327,688,"ORD_1327",2015-05-06,2015-06-14,23967,4
1328,824,"ORD_1328",2015-03-26,2015-04-24,14376,4
1329,733,"ORD_1329",2015-02-01,2015-06-08,88087,7
1330,298,"ORD_1330",2015-04-16,2015-05-16,45329,1
1331,141,"ORD_1331",2015-06-22,2015-06-27,72157,4
1332,294,"ORD_1332",2015-06-25,2015-06-30,7640,4
1333,765,"ORD_1333",2015-02-20,2015-04-03,36813,4
1334,996,"ORD_1334",2015-06-27,2015-06-29,91823,4
1335,106,"ORD_1335",2015-01-22,2015-02-02,76122,7
1336,566,"ORD_1336",2015-02-16,2015-06-25,30311,4
1337,314,"ORD_1337",2015-04-20,2015-05-27,9273,6
1338,574,"ORD_1338",2015-06-01,2015-06-05,61095,6
1339,389,"ORD_1339",2015-03-27,2015-05-18,22210,3
1340,951,"ORD_1340",2015-06-15,2015-06-19,78631,7
1341,805,"ORD_1341",2015-01-07,2015-05-21,11389,4
1342,453,"ORD_1342",2015-02-10,2015-03-18,81651,1
1343,179,"ORD_1343",2015-05-24,2015-05-29,83746,3
1344,616,"ORD_1344",2015-01-20,2015-03-22,55514,1
1345,682,"ORD_1345",2015-04-18,2015-06-08,70191,1
1346,608,"ORD_1346",2015-01-20,2015-05-09,39469,5
1347,586,"ORD_1347",2015-01-23,2015-02-18,85126,7
1348,806,"ORD_1348",2015-04-03,2015-04-22,86573,4
1349,573,"ORD_1349",2015-05-13,2015-05-17,46429,1
1350,338,"ORD_1350",2015-06-06,2015-06-28,42482,4
1351,570,"ORD_1351",2015-06-27,2015-06-28,36636,3
1352,639,"ORD_1352",2015-05-02,2015-05-30,91548,4
1353,657,"ORD_1353",2015-01-10,2015-05-06,8036,7
1354,506,"ORD_1354",2015-01-13,2015-05-13,51804,2
1355,521,"ORD_1355",2015-01-08,2015-06-21,87164,7
1356,273,"ORD_1356",2015-01-21,2015-05-29,76640,3
1357,15,"ORD_1357",2015-06-21,2015-06-23,23324,7
1358,26,"ORD_1358",2015-06-04,2015-06-25,89670,2
1359,993,"ORD_1359",2015-06-22,2015-06-22,27690,7
1360,407,"ORD_1360",2015-01-13,2015-04-13,8727,4
1361,101,"ORD_1361",2015-04-13,2015-05-23,88574,4
1362,236,"ORD_1362",2015-03-06,2015-03-15,16987,5
1363,859,"ORD_1363",2015-03-31,2015-06-17,7510,2
1364,433,"ORD_1364",2015-06-15,2015-06-16,19413,2
1365,784,"ORD_1365",2015-02-18,2015-02-20,93609,1
1366,488,"ORD_1366",2015-03-24,2015-05-13,2321,4
1367,509,"ORD_1367",2015-02-03,2015-03-06,28989,1
1368,5,"ORD_1368",2015-06-12,2015-06-13,70071,7
1369,993,"ORD_1369",2015-06-04,2015-06-12,97844,6
1370,1007,"ORD_1370",2015-05-21,2015-06-05,84821,3
1371,408,"ORD_1371",2015-06-20,2015-06-23,2131,4
1372,416,"ORD_1372",2015-01-02,2015-04-08,16423,1
1373,506,"ORD_1373",2015-03-11,2015-05-27,34548,5
1374,748,"ORD_1374",2015-02-17,2015-05-07,36127,3
1375,955,"ORD_1375",2015-04-23,2015-06-09,40712,7
1376,593,"ORD_1376",2015-06-07,2015-06-13,81442,2
1377,475,"ORD_1377",2015-02-22,2015-03-15,45974,1
1378,292,"ORD_1378",2015-02-22,2015-06-18,8038,7
1379,53,"ORD_1379",2015-02-07,2015-04-20,84820,3
1380,857,"ORD_1380",2015-05-19,2015-05-19,82876,7
1381,602,"ORD_1381",2015-03-09,2015-05-15,86380,7
1382,316,"ORD_1382",2015-06-16,2015-06-26,76861,2
1383,212,"ORD_1383",2015-03-11,2015-04-24,64401,3
1384,785,"ORD_1384",2015-02-06,2015-06-05,34609,7
1385,313,"ORD_1385",2015-04-18,2015-06-01,69924,7
1386,454,"ORD_1386",2015-05-13,2015-06-24,98915,3
1387,1009,"ORD_1387",2015-05-12,2015-06-23,66403,1
1388,136,"ORD_1388",2015-04-03,2015-05-27,27210,5
1389,36,"ORD_1389",2015-06-29,2015-06-29,59708,1
1390,346,"ORD_1390",2015-05-19,2015-05-31,78861,3
1391,542,"ORD_1391",2015-03-18,2015-06-28,28493,1
1392,86,"ORD_1392",2015-03-15,2015-06-18,44057,3
1393,430,"ORD_1393",2015-06-04,2015-06-30,75390,2
1394,372,"ORD_1394",2015-04-01,2015-06-12,4282,3
1395,222,"ORD_1395",2015-05-28,2015-06-08,20114,3
1396,943,"ORD_1396",2015-02-15,2015-04-09,4845,2
1397,996,"ORD_1397",2015-04-05,2015-06-03,88129,7
1398,615,"ORD_1398",2015-05-15,2015-05-26,55792,1
1399,255,"ORD_1399",2015-01-06,2015-04-10,85118,2
1400,146,"ORD_1400",2015-05-22,2015-06-10,47845,7
1401,235,"ORD_1401",2015-04-09,2015-05-02,69931,1
1402,350,"ORD_1402",2015-03-05,2015-04-08,29092,6
1403,892,"ORD_1403",2015-02-21,2015-02-22,9757,1
1404,663,"ORD_1404",2015-02-19,2015-04-18,81072,5
1405,991,"ORD_1405",2015-03-31,2015-05-06,54756,3
1406,189,"ORD_1406",2015-04-10,2015-05-28,1329,7
1407,157,"ORD_1407",2015-06-12,2015-06-26,91572,2
1408,419,"ORD_1408",2015-06-18,2015-06-21,8210,2
1409,656,"ORD_1409",2015-03-13,2015-06-23,3018,7
1410,845,"ORD_1410",2015-04-07,2015-05-27,71970,4
1411,664,"ORD_1411",2015-05-01,2015-06-11,37981,3
1412,948,"ORD_1412",2015-04-03,2015-06-28,17931,5
1413,46,"ORD_1413",2015-03-24,2015-04-06,45543,2
1414,947,"ORD_1414",2015-03-26,2015-04-25,98181,6
1415,707,"ORD_1415",2015-02-04,2015-06-29,15700,1
1416,902,"ORD_1416",2015-05-28,2015-06-07,68808,2
1417,687,"ORD_1417",2015-02-12,2015-03-08,53367,2
1418,681,"ORD_1418",2015-05-27,2015-05-27,20554,4
1419,223,"ORD_1419",2015-03-25,2015-05-01,61104,2
1420,273,"ORD_1420",2015-03-30,2015-05-30,64689,7
1421,625,"ORD_1421",2015-03-19,2015-05-20,32797,6
1422,977,"ORD_1422",2015-06-03,2015-06-06,13431,2
1423,699,"ORD_1423",2015-03-30,2015-06-22,41732,2
1424,595,"ORD_1424",2015-01-23,2015-03-30,7715,6
1425,726,"ORD_1425",2015-05-25,2015-06-12,6954,2
1426,369,"ORD_1426",2015-02-22,2015-02-27,95222,3
1427,222,"ORD_1427",2015-02-23,2015-04-28,73087,4
1428,809,"ORD_1428",2015-03-18,2015-05-13,2472,4
1429,6,"ORD_1429",2015-04-15,2015-06-05,91861,4
1430,262,"ORD_1430",2015-01-30,2015-04-02,17951,7
1431,608,"ORD_1431",2015-05-20,2015-06-16,81163,2
1432,966,"ORD_1432",2015-03-06,2015-06-25,97054,1
1433,385,"ORD_1433",2015-05-25,2015-05-31,71573,7
1434,174,"ORD_1434",2015-03-11,2015-06-17,6812,5
1435,509,"ORD_1435",2015-04-19,2015-05-15,71199,4
1436,955,"ORD_1436",2015-01-19,2015-02-26,41151,1
1437,197,"ORD_1437",2015-06-22,2015-06-22,44307,5
1438,441,"ORD_1438",2015-06-21,2015-06-25,16492,7
1439,747,"ORD_1439",2015-04-09,2015-06-01,16299,7
1440,27,"ORD_1440",2015-05-30,2015-06-18,37982,4
1441,937,"ORD_1441",2015-03-16,2015-04-27,40777,2
1442,739,"ORD_1442",2015-06-15,2015-06-27,84320,4
1443,24,"ORD_1443",2015-04-20,2015-06-18,1450,2
1444,466,"ORD_1444",2015-02-14,2015-06-02,45315,5
1445,781,"ORD_1445",2015-06-09,2015-06-14,33365,5
1446,942,"ORD_1446",2015-01-09,2015-02-18,54516,3
1447,734,"ORD_1447",2015-03-10,2015-04-24,31494,7
1448,372,"ORD_1448",2015-01-31,2015-02-26,93396,6
1449,866,"ORD_1449",2015-04-26,2015-05-24,70087,5
1450,724,"ORD_1450",2015-04-22,2015-06-19,74381,2
1451,716,"ORD_1451",2015-04-22,2015-05-15,68748,3
1452,861,"ORD_1452",2015-06-24,2015-06-30,40914,5
1453,191,"ORD_1453",2015-02-06,2015-03-10,9025,1
1454,232,"ORD_1454",2015-02-21,2015-04-20,42464,3
1455,901,"ORD_1455",2015-05-09,2015-05-26,27536,1
1456,622,"ORD_1456",2015-04-20,2015-05-01,93897,5
1457,908,"ORD_1457",2015-06-22,2015-06-24,85592,3
1458,442,"ORD_1458",2015-03-16,2015-04-24,89982,6
1459,869,"ORD_1459",2015-01-13,2015-06-28,18987,5
1460,126,"ORD_1460",2015-05-10,2015-06-28,65656,3
1461,244,"ORD_1461",2015-02-08,2015-03-17,54875,6
1462,905,"ORD_1462",2015-06-16,2015-06-30,21422,1
1463,713,"ORD_1463",2015-02-09,2015-06-29,4467,4
1464,1009,"ORD_1464",2015-04-28,2015-05-13,63283,1
1465,407,"ORD_1465",2015-05-14,2015-06-21,63998,5
1466,557,"ORD_1466",2015-06-22,2015-06-29,93313,3
1467,526,"ORD_1467",2015-06-22,2015-06-27,74389,2
1468,1005,"ORD_1468",2015-04-23,2015-06-16,95560,6
1469,687,"ORD_1469",2015-05-31,2015-06-04,12345,4
1470,185,"ORD_1470",2015-01-05,2015-05-22,1640,5
1471,30,"ORD_1471",2015-04-04,2015-04-11,65479,2
1472,369,"ORD_1472",2015-03-24,2015-04-15,41961,7
1473,458,"ORD_1473",2015-03-27,2015-05-20,87541,5
1474,444,"ORD_1474",2015-03-05,2015-05-10,81993,4
1475,281,"ORD_1475",2015-04-18,2015-06-11,91579,5
1476,44,"ORD_1476",2015-04-11,2015-05-16,30124,5
1477,153,"ORD_1477",2015-03-14,2015-06-15,28864,2
1478,553,"ORD_1478",2015-03-18,2015-04-19,46642,4
1479,657,"ORD_1479",2015-03-01,2015-06-29,48375,4
1480,827,"ORD_1480",2015-06-23,2015-06-25,69808,3
1481,747,"ORD_1481",2015-05-13,2015-06-18,35126,7
1482,848,"ORD_1482",2015-05-21,2015-05-25,58049,4
1483,2,"ORD_1483",2015-05-04,2015-06-05,7013,2
1484,678,"ORD_1484",2015-01-23,2015-03-20,96519,1
1485,699,"ORD_1485",2015-01-24,2015-01-24,96390,4
1486,177,"ORD_1486",2015-03-06,2015-06-03,99775,7
1487,93,"ORD_1487",2015-05-21,2015-06-22,65198,1
1488,916,"ORD_1488",2015-03-23,2015-05-21,77366,7
1489,825,"ORD_1489",2015-03-02,2015-05-17,51140,4
1490,865,"ORD_1490",2015-01-29,2015-05-03,14314,2
1491,813,"ORD_1491",2015-05-17,2015-06-01,31176,7
1492,302,"ORD_1492",2015-02-11,2015-05-23,95656,5
1493,452,"ORD_1493",2015-04-14,2015-06-24,41421,5
1494,671,"ORD_1494",2015-04-26,2015-06-24,27188,1
1495,524,"ORD_1495",2015-06-18,2015-06-30,86177,6
1496,118,"ORD_1496",2015-05-07,2015-05-21,21404,4
1497,196,"ORD_1497",2015-02-08,2015-03-26,92099,6
1498,275,"ORD_1498",2015-06-26,2015-06-26,51510,5
1499,567,"ORD_1499",2015-01-12,2015-03-25,1726,6
1500,135,"ORD_1500",2015-06-13,2015-06-17,39659,1
1501,789,"ORD_1501",2015-04-17,2015-04-17,11907,5
1502,557,"ORD_1502",2015-02-12,2015-02-18,73439,2
1503,583,"ORD_1503",2015-04-30,2015-06-27,68979,5
1504,68,"ORD_1504",2015-06-23,2015-06-23,60519,6
1505,945,"ORD_1505",2015-05-16,2015-05-17,44248,5
1506,102,"ORD_1506",2015-03-13,2015-04-21,19217,3
1507,715,"ORD_1507",2015-03-10,2015-03-26,73451,2
1508,33,"ORD_1508",2015-03-18,2015-05-27,74056,5
1509,239,"ORD_1509",2015-05-23,2015-06-04,52870,2
1510,538,"ORD_1510",2015-05-03,2015-06-17,83784,1
1511,727,"ORD_1511",2015-02-28,2015-05-02,92570,1
1512,770,"ORD_1512",2015-01-18,2015-06-14,49706,3
1513,971,"ORD_1513",2015-02-21,2015-05-14,72450,7
1514,513,"ORD_1514",2015-03-14,2015-05-10,87210,5
1515,617,"ORD_1515",2015-06-14,2015-06-26,60363,1
1516,636,"ORD_1516",2015-03-27,2015-06-30,83528,7
1517,232,"ORD_1517",2015-02-16,2015-06-27,56966,7
1518,335,"ORD_1518",2015-06-11,2015-06-16,24039,3
1519,909,"ORD_1519",2015-03-22,2015-06-25,38868,6
1520,862,"ORD_1520",2015-02-12,2015-05-23,78802,5
1521,350,"ORD_1521",2015-06-23,2015-06-28,15772,5
1522,812,"ORD_1522",2015-01-03,2015-02-11,80834,1
1523,243,"ORD_1523",2015-02-22,2015-04-18,13246,6
1524,797,"ORD_1524",2015-05-01,2015-06-08,96528,2
1525,621,"ORD_1525",2015-03-16,2015-06-13,47805,2
1526,543,"ORD_1526",2015-03-21,2015-04-01,1778,4
1527,567,"ORD_1527",2015-05-19,2015-06-20,9910,7
1528,229,"ORD_1528",2015-01-27,2015-02-13,78232,2
1529,615,"ORD_1529",2015-03-31,2015-06-26,41200,7
1530,863,"ORD_1530",2015-01-14,2015-03-26,66528,7
1531,495,"ORD_1531",2015-05-01,2015-06-25,48786,2
1532,651,"ORD_1532",2015-04-18,2015-05-13,58999,5
1533,792,"ORD_1533",2015-06-04,2015-06-14,29293,5
1534,555,"ORD_1534",2015-01-17,2015-06-28,31884,2
1535,319,"ORD_1535",2015-04-13,2015-06-05,17631,3
1536,765,"ORD_1536",2015-04-05,2015-04-18,50314,3
1537,797,"ORD_1537",2015-05-29,2015-06-16,94007,5
1538,602,"ORD_1538",2015-03-24,2015-05-16,47049,1
1539,377,"ORD_1539",2015-02-18,2015-03-15,65941,6
1540,421,"ORD_1540",2015-03-28,2015-06-04,83683,6
1541,888,"ORD_1541",2015-04-21,2015-05-02,90071,3
1542,864,"ORD_1542",2015-01-23,2015-02-09,27267,6
1543,917,"ORD_1543",2015-01-10,2015-05-18,33430,1
1544,998,"ORD_1544",2015-03-18,2015-06-25,59605,7
1545,287,"ORD_1545",2015-03-27,2015-04-26,27447,7
1546,376,"ORD_1546",2015-02-09,2015-04-14,80934,5
1547,511,"ORD_1547",2015-01-29,2015-02-11,17392,3
1548,886,"ORD_1548",2015-05-11,2015-06-04,97273,1
1549,500,"ORD_1549",2015-01-26,2015-04-11,4904,2
1550,216,"ORD_1550",2015-03-05,2015-06-03,83717,1
1551,450,"ORD_1551",2015-03-05,2015-06-01,62222,2
1552,248,"ORD_1552",2015-03-28,2015-05-13,53718,5
1553,125,"ORD_1553",2015-04-22,2015-04-29,87100,2
1554,299,"ORD_1554",2015-02-28,2015-05-24,86875,6
1555,112,"ORD_1555",2015-04-07,2015-05-19,69232,6
1556,679,"ORD_1556",2015-06-13,2015-06-25,63171,6
1557,291,"ORD_1557",2015-02-01,2015-03-18,53026,7
1558,123,"ORD_1558",2015-01-24,2015-05-06,39063,7
1559,779,"ORD_1559",2015-01-05,2015-05-24,88644,3
1560,951,"ORD_1560",2015-03-31,2015-04-14,13920,6
1561,190,"ORD_1561",2015-06-22,2015-06-27,44156,4
1562,939,"ORD_1562",2015-01-03,2015-03-17,52216,1
1563,681,"ORD_1563",2015-01-29,2015-04-16,75765,7
1564,611,"ORD_1564",2015-02-21,2015-05-23,60882,2
1565,617,"ORD_1565",2015-04-11,2015-06-17,94611,5
1566,592,"ORD_1566",2015-05-18,2015-06-17,97046,1
1567,607,"ORD_1567",2015-04-11,2015-05-27,37334,1
1568,397,"ORD_1568",2015-02-17,2015-06-11,43178,1
1569,485,"ORD_1569",2015-02-17,2015-06-11,55554,1
1570,484,"ORD_1570",2015-03-30,2015-06-25,55741,4
1571,604,"ORD_1571",2015-03-14,2015-06-09,19315,1
1572,143,"ORD_1572",2015-04-23,2015-05-28,28515,1
1573,10,"ORD_1573",2015-06-29,2015-06-30,22899,5
1574,351,"ORD_1574",2015-01-04,2015-02-28,76265,2
1575,833,"ORD_1575",2015-06-21,2015-06-27,55841,3
1576,492,"ORD_1576",2015-06-27,2015-06-28,25468,4
1577,372,"ORD_1577",2015-05-12,2015-06-07,83843,4
1578,318,"ORD_1578",2015-06-07,2015-06-23,5954,6
1579,54,"ORD_1579",2015-03-19,2015-05-22,4277,3
1580,652,"ORD_1580",2015-01-10,2015-05-30,42256,4
1581,735,"ORD_1581",2015-02-26,2015-03-03,88603,3
1582,693,"ORD_1582",2015-05-17,2015-06-22,10794,5
1583,568,"ORD_1583",2015-01-09,2015-03-25,83795,2
1584,197,"ORD_1584",2015-05-14,2015-05-19,93865,7
1585,779,"ORD_1585",2015-01-04,2015-05-06,38498,4
1586,239,"ORD_1586",2015-04-10,2015-06-01,2136,1
1587,121,"ORD_1587",2015-02-19,2015-04-30,94104,6
1588,172,"ORD_1588",2015-02-15,2015-04-14,92367,6
1589,697,"ORD_1589",2015-05-24,2015-06-05,8682,4
1590,634,"ORD_1590",2015-05-07,2015-05-29,29453,6
1591,193,"ORD_1591",2015-03-11,2015-06-01,46289,2
1592,614,"ORD_1592",2015-01-23,2015-06-19,64897,2
1593,368,"ORD_1593",2015-02-11,2015-04-29,62695,6
1594,548,"ORD_1594",2015-01-27,2015-03-23,78872,3
1595,799,"ORD_1595",2015-01-28,2015-02-21,5632,4
1596,555,"ORD_1596",2015-05-16,2015-06-22,37441,6
1597,795,"ORD_1597",2015-06-29,2015-06-30,53871,7
1598,855,"ORD_1598",2015-01-10,2015-03-04,76995,3
1599,230,"ORD_1599",2015-06-08,2015-06-10,43787,1
1600,473,"ORD_1600",2015-03-29,2015-05-14,79436,3
1601,655,"ORD_1601",2015-01-18,2015-03-04,89326,5
1602,200,"ORD_1602",2015-01-21,2015-02-16,81479,4
1603,288,"ORD_1603",2015-05-31,2015-06-02,69166,3
1604,401,"ORD_1604",2015-06-16,2015-06-24,39617,2
1605,773,"ORD_1605",2015-01-28,2015-05-23,89048,7
1606,513,"ORD_1606",2015-06-01,2015-06-16,68312,6
1607,33,"ORD_1607",2015-03-02,2015-05-27,33300,3
1608,64,"ORD_1608",2015-01-22,2015-04-12,52801,5
1609,553,"ORD_1609",2015-03-13,2015-05-03,7379,2
1610,369,"ORD_1610",2015-01-07,2015-06-06,96509,6
1611,618,"ORD_1611",2015-05-07,2015-06-15,20086,3
1612,836,"ORD_1612",2015-03-19,2015-04-25,18675,7
1613,3,"ORD_1613",2015-02-21,2015-04-13,68073,7
1614,303,"ORD_1614",2015-04-24,2015-05-27,80505,2
1615,298,"ORD_1615",2015-03-19,2015-04-14,32749,7
1616,772,"ORD_1616",2015-01-20,2015-03-12,96209,3
1617,730,"ORD_1617",2015-05-25,2015-06-14,32606,7
1618,868,"ORD_1618",2015-01-16,2015-02-15,77956,1
1619,371,"ORD_1619",2015-01-18,2015-02-27,56300,5
1620,418,"ORD_1620",2015-01-22,2015-02-28,20081,7
1621,370,"ORD_1621",2015-01-14,2015-04-30,37118,3
1622,233,"ORD_1622",2015-04-03,2015-05-27,69674,7
1623,55,"ORD_1623",2015-05-23,2015-05-28,52255,1
1624,648,"ORD_1624",2015-02-22,2015-03-04,47182,1
1625,171,"ORD_1625",2015-01-26,2015-04-28,16050,5
1626,329,"ORD_1626",2015-01-03,2015-03-13,14133,5
1627,523,"ORD_1627",2015-04-03,2015-06-24,55310,7
1628,709,"ORD_1628",2015-01-10,2015-06-18,99404,7
1629,173,"ORD_1629",2015-05-20,2015-06-03,74797,2
1630,351,"ORD_1630",2015-02-24,2015-03-31,35099,1
1631,553,"ORD_1631",2015-04-08,2015-05-11,98285,2
1632,605,"ORD_1632",2015-02-21,2015-04-02,79955,7
1633,297,"ORD_1633",2015-05-04,2015-05-26,99946,6
1634,365,"ORD_1634",2015-04-11,2015-05-20,69280,4
1635,1012,"ORD_1635",2015-01-18,2015-06-23,72920,3
1636,546,"ORD_1636",2015-04-29,2015-06-22,62329,2
1637,576,"ORD_1637",2015-05-07,2015-06-11,59659,3
1638,377,"ORD_1638",2015-05-22,2015-05-29,37135,1
1639,420,"ORD_1639",2015-01-20,2015-02-22,62304,1
1640,446,"ORD_1640",2015-04-25,2015-05-28,40129,2
1641,659,"ORD_1641",2015-04-29,2015-05-11,78296,6
1642,15,"ORD_1642",2015-01-13,2015-06-24,24813,4
1643,955,"ORD_1643",2015-03-22,2015-04-12,79026,2
1644,497,"ORD_1644",2015-03-26,2015-05-04,25166,5
1645,143,"ORD_1645",2015-03-05,2015-05-29,65140,7
1646,449,"ORD_1646",2015-03-23,2015-06-05,80944,3
1647,58,"ORD_1647",2015-05-03,2015-05-30,77756,4
1648,657,"ORD_1648",2015-06-09,2015-06-20,66807,3
1649,195,"ORD_1649",2015-01-01,2015-01-20,94269,5
1650,722,"ORD_1650",2015-04-30,2015-06-03,99471,5
1651,321,"ORD_1651",2015-05-23,2015-06-06,19195,3
1652,539,"ORD_1652",2015-03-19,2015-05-16,6737,2
1653,932,"ORD_1653",2015-06-12,2015-06-15,1628,2
1654,787,"ORD_1654",2015-05-18,2015-06-22,76476,1
1655,181,"ORD_1655",2015-02-22,2015-06-05,38023,1
1656,339,"ORD_1656",2015-06-07,2015-06-29,27019,6
1657,27,"ORD_1657",2015-03-26,2015-04-08,24049,1
1658,683,"ORD_1658",2015-01-25,2015-05-25,94445,1
1659,94,"ORD_1659",2015-05-15,2015-06-27,83931,5
1660,771,"ORD_1660",2015-02-25,2015-02-28,92298,2
1661,259,"ORD_1661",2015-01-31,2015-05-08,43077,4
1662,790,"ORD_1662",2015-04-24,2015-06-23,26056,4
1663,7,"ORD_1663",2015-01-31,2015-05-28,76291,4
1664,482,"ORD_1664",2015-06-21,2015-06-30,96813,6
1665,597,"ORD_1665",2015-05-06,2015-06-26,87784,4
1666,625,"ORD_1666",2015-05-27,2015-06-20,9075,3
1667,898,"ORD_1667",2015-03-12,2015-04-19,88342,1
1668,247,"ORD_1668",2015-01-25,2015-01-30,83915,6
1669,226,"ORD_1669",2015-01-09,2015-04-10,27428,6
1670,114,"ORD_1670",2015-04-15,2015-06-17,73386,6
1671,279,"ORD_1671",2015-05-17,2015-05-31,79313,2
1672,20,"ORD_1672",2015-06-09,2015-06-26,98902,7
1673,33,"ORD_1673",2015-05-16,2015-05-25,56434,3
1674,902,"ORD_1674",2015-01-10,2015-03-13,81430,3
1675,692,"ORD_1675",2015-01-17,2015-05-23,30865,4
1676,811,"ORD_1676",2015-03-19,2015-03-24,13732,6
1677,348,"ORD_1677",2015-01-19,2015-02-12,62896,5
1678,266,"ORD_1678",2015-06-07,2015-06-07,94342,3
1679,151,"ORD_1679",2015-02-23,2015-05-07,37119,1
1680,225,"ORD_1680",2015-06-18,2015-06-22,91873,1
1681,654,"ORD_1681",2015-03-06,2015-04-25,21482,4
1682,874,"ORD_1682",2015-06-20,2015-06-24,32142,1
1683,177,"ORD_1683",2015-03-15,2015-05-11,93759,4
1684,85,"ORD_1684",2015-01-20,2015-01-22,45231,1
1685,57,"ORD_1685",2015-06-14,2015-06-14,94875,6
1686,364,"ORD_1686",2015-03-08,2015-03-15,87059,3
1687,857,"ORD_1687",2015-01-15,2015-03-05,89945,1
1688,233,"ORD_1688",2015-03-30,2015-05-17,86711,6
1689,499,"ORD_1689",2015-03-31,2015-05-23,87015,6
1690,594,"ORD_1690",2015-03-03,2015-06-03,52039,5
1691,53,"ORD_1691",2015-03-06,2015-04-23,79995,1
1692,96,"ORD_1692",2015-01-15,2015-01-25,68105,4
1693,591,"ORD_1693",2015-05-13,2015-05-21,25948,5
1694,229,"ORD_1694",2015-01-05,2015-02-07,35530,1
1695,719,"ORD_1695",2015-03-14,2015-04-24,4242,2
1696,118,"ORD_1696",2015-02-03,2015-05-29,47135,4
1697,412,"ORD_1697",2015-01-31,2015-03-13,18816,2
1698,825,"ORD_1698",2015-04-16,2015-04-19,64068,7
1699,736,"ORD_1699",2015-01-27,2015-02-28,87893,1
1700,254,"ORD_1700",2015-06-02,2015-06-24,63489,1
1701,527,"ORD_1701",2015-06-03,2015-06-07,51799,6
1702,433,"ORD_1702",2015-06-26,2015-06-30,2375,6
1703,927,"ORD_1703",2015-03-11,2015-04-16,58805,3
1704,977,"ORD_1704",2015-05-27,2015-06-20,34173,1
1705,423,"ORD_1705",2015-06-01,2015-06-12,81360,4
1706,405,"ORD_1706",2015-01-15,2015-01-18,55530,3
1707,533,"ORD_1707",2015-02-13,2015-03-31,38055,6
1708,400,"ORD_1708",2015-02-24,2015-03-06,79431,3
1709,457,"ORD_1709",2015-02-09,2015-02-12,99557,3
1710,55,"ORD_1710",2015-06-25,2015-06-27,66347,1
1711,18,"ORD_1711",2015-01-09,2015-06-23,74497,7
1712,768,"ORD_1712",2015-04-30,2015-06-27,31007,1
1713,14,"ORD_1713",2015-02-24,2015-06-23,28695,4
1714,587,"ORD_1714",2015-06-07,2015-06-21,74745,3
1715,579,"ORD_1715",2015-05-27,2015-06-14,47691,4
1716,728,"ORD_1716",2015-04-23,2015-05-12,67478,3
1717,754,"ORD_1717",2015-06-18,2015-06-22,75697,5
1718,686,"ORD_1718",2015-03-17,2015-04-04,14299,1
1719,508,"ORD_1719",2015-02-16,2015-05-23,74584,4
1720,562,"ORD_1720",2015-02-14,2015-04-06,17256,4
1721,711,"ORD_1721",2015-01-20,2015-03-28,81068,7
1722,348,"ORD_1722",2015-02-28,2015-03-15,91184,3
1723,142,"ORD_1723",2015-01-12,2015-03-01,28188,6
1724,908,"ORD_1724",2015-02-24,2015-06-09,74285,6
1725,446,"ORD_1725",2015-04-30,2015-05-29,41142,6
1726,213,"ORD_1726",2015-05-11,2015-05-16,80580,1
1727,248,"ORD_1727",2015-06-07,2015-06-13,2078,6
1728,526,"ORD_1728",2015-01-31,2015-03-01,15298,1
1729,222,"ORD_1729",2015-05-10,2015-06-21,42008,5
1730,389,"ORD_1730",2015-05-09,2015-06-21,83248,4
1731,743,"ORD_1731",2015-03-27,2015-03-28,6220,2
